1.97,-0.81,5.00,-0.81,4.00
2.00,-0.80,5.00,-0.80,4.00
2.03,-0.80,5.00,-0.80,4.00
2.06,-0.80,5.00,-0.80,4.00
2.09,-0.79,5.00,-0.79,4.00
2.12,-0.79,5.00,-0.79,4.00
2.16,-0.79,5.00,-0.79,4.00
2.19,-0.78,5.00,-0.78,4.00
2.22,-0.78,5.00,-0.78,4.00
2.25,-0.78,5.00,-0.78,4.00
2.28,-0.77,5.00,-0.77,4.00
2.31,-0.77,5.00,-0.77,4.00
2.34,-0.77,5.00,-0.77,4.00
2.38,-0.77,5.00,-0.77,4.00
2.41,-0.76,5.00,-0.76,4.00
2.44,-0.76,5.00,-0.76,4.00
2.47,-0.76,5.00,-0.76,4.00
2.50,-0.75,5.00,-0.75,4.00
2.53,-0.75,5.00,-0.75,4.00
2.56,-0.75,5.00,-0.75,4.00
2.59,-0.74,5.00,-0.74,4.00
2.62,-0.74,5.00,-0.74,4.00
2.66,-0.74,5.00,-0.74,4.00
2.69,-0.73,5.00,-0.73,4.00
2.72,-0.73,5.00,-0.73,4.00
2.75,-0.73,5.00,-0.73,4.00
2.78,-0.72,5.00,-0.72,4.00
2.81,-0.72,5.00,-0.72,4.00
2.84,-0.72,5.00,-0.72,4.00
2.88,-0.72,5.00,-0.72,4.00
2.91,-0.71,5.00,-0.71,4.00
2.94,-0.71,5.00,-0.71,4.00
2.97,-0.71,5.00,-0.71,4.00
3.00,-0.70,5.00,-0.70,4.00
3.03,-0.70,5.00,-0.70,4.00
3.06,-0.70,5.00,-0.70,4.00
3.09,-0.69,5.00,-0.69,4.00
3.12,-0.69,5.00,-0.69,4.00
3.16,-0.69,5.00,-0.69,4.00
3.19,-0.68,5.00,-0.68,4.00
3.22,-0.68,5.00,-0.68,4.00
3.25,-0.68,5.00,-0.68,4.00
3.28,-0.67,5.00,-0.67,4.00
3.31,-0.67,5.00,-0.67,4.00
3.34,-0.67,5.00,-0.67,4.00
3.38,-0.67,5.00,-0.67,4.00
3.41,-0.66,5.00,-0.66,4.00
3.44,-0.66,5.00,-0.66,4.00
3.47,-0.66,5.00,-0.66,4.00
3.50,-0.65,5.00,-0.65,4.00
3.53,-0.65,5.00,-0.65,4.00
3.56,-0.65,5.00,-0.65,4.00
3.59,-0.64,5.00,-0.64,4.00
3.62,-0.64,5.00,-0.64,4.00
3.66,-0.64,5.00,-0.64,4.00
3.69,-0.63,5.00,-0.63,4.00
3.72,-0.63,5.00,-0.63,4.00
3.75,-0.63,5.00,-0.63,4.00
3.78,-0.62,5.00,-0.62,4.00
3.81,-0.62,5.00,-0.62,4.00
3.84,-0.62,5.00,-0.62,4.00
3.88,-0.62,5.00,-0.62,4.00
3.91,-0.61,5.00,-0.61,4.00
3.94,-0.61,5.00,-0.61,4.00
3.97,-0.61,5.00,-0.61,4.00
4.00,-0.60,5.00,-0.60,4.00
4.03,-0.60,5.00,-0.60,4.00
4.06,-0.60,5.00,-0.60,4.00
4.09,-0.59,5.00,-0.59,4.00
4.12,-0.59,5.00,-0.59,4.00
4.16,-0.59,5.00,-0.59,4.00
4.19,-0.58,5.00,-0.58,4.00
4.22,-0.58,5.00,-0.58,4.00
4.25,-0.58,5.00,-0.58,4.00
4.28,-0.57,5.00,-0.57,4.00
4.31,-0.57,5.00,-0.57,4.00
4.34,-0.57,5.00,-0.57,4.00
4.38,-0.57,5.00,-0.57,4.00
4.41,-0.56,5.00,-0.56,4.00
4.44,-0.56,5.00,-0.56,4.00
4.47,-0.56,5.00,-0.56,4.00
4.50,-0.55,5.00,-0.55,4.00
4.53,-0.55,5.00,-0.55,4.00
4.56,-0.55,5.00,-0.55,4.00
4.59,-0.54,5.00,-0.54,4.00
4.62,-0.54,5.00,-0.54,4.00
4.66,-0.54,5.00,-0.54,4.00
4.69,-0.53,5.00,-0.53,4.00
4.72,-0.53,5.00,-0.53,4.00
4.75,-0.53,5.00,-0.53,4.00
4.78,-0.52,5.00,-0.52,4.00
4.81,-0.52,5.00,-0.52,4.00
4.84,-0.52,5.00,-0.52,4.00
4.88,-0.52,5.00,-0.52,4.00
4.91,-0.51,5.00,-0.51,4.00
4.94,-0.51,5.00,-0.51,4.00
4.97,-0.51,5.00,-0.51,4.00
5.00,-0.50,5.00,-0.50,4.00
5.03,-0.50,5.00,-0.50,4.00
5.06,-0.50,5.00,-0.50,4.00
5.09,-0.49,5.00,-0.49,4.00
5.12,-0.49,5.00,-0.49,4.00
5.16,-0.49,5.00,-0.49,4.00
5.19,-0.48,5.00,-0.48,4.00
5.22,-0.48,5.00,-0.48,4.00
5.25,-0.48,5.00,-0.48,4.00
5.28,-0.47,5.00,-0.47,4.00
5.31,-0.47,5.00,-0.47,4.00
5.34,-0.47,5.00,-0.47,4.00
5.38,-0.47,5.00,-0.47,4.00
5.41,-0.46,5.00,-0.46,4.00
5.44,-0.46,5.00,-0.46,4.00
5.47,-0.46,5.00,-0.46,4.00
5.50,-0.45,5.00,-0.45,4.00
5.53,-0.45,5.00,-0.45,4.00
5.56,-0.45,5.00,-0.45,4.00
5.59,-0.44,5.00,-0.44,4.00
5.62,-0.44,5.00,-0.44,4.00
5.66,-0.44,5.00,-0.44,4.00
5.69,-0.43,5.00,-0.43,4.00
5.72,-0.43,5.00,-0.43,4.00
5.75,-0.43,5.00,-0.43,4.00
5.78,-0.42,5.00,-0.42,4.00
5.81,-0.42,5.00,-0.42,4.00
5.84,-0.42,5.00,-0.42,4.00
5.88,-0.42,5.00,-0.42,4.00
5.91,-0.41,5.00,-0.41,4.00
5.94,-0.41,5.00,-0.41,4.00
5.97,-0.41,5.00,-0.41,4.00
6.00,-0.40,5.00,-0.40,4.00
6.03,-0.40,5.00,-0.40,4.00
6.06,-0.40,5.00,-0.40,4.00
6.09,-0.39,5.00,-0.39,4.00
6.12,-0.39,5.00,-0.39,4.00
6.16,-0.39,5.00,-0.39,4.00
6.19,-0.38,5.00,-0.38,4.00
6.22,-0.38,5.00,-0.38,4.00
6.25,-0.38,5.00,-0.38,4.00
6.28,-0.37,5.00,-0.37,4.00
6.31,-0.37,5.00,-0.37,4.00
6.34,-0.37,5.00,-0.37,4.00
6.38,-0.37,5.00,-0.37,4.00
6.41,-0.36,5.00,-0.36,4.00
6.44,-0.36,5.00,-0.36,4.00
6.47,-0.36,5.00,-0.36,4.00
6.50,-0.35,5.00,-0.35,4.00
6.53,-0.35,5.00,-0.35,4.00
6.56,-0.35,5.00,-0.35,4.00
6.59,-0.34,5.00,-0.34,4.00
6.62,-0.34,5.00,-0.34,4.00
6.66,-0.34,5.00,-0.34,4.00
6.69,-0.33,5.00,-0.33,4.00
6.72,-0.33,5.00,-0.33,4.00
6.75,-0.33,5.00,-0.33,4.00
6.78,-0.32,5.00,-0.32,4.00
6.81,-0.32,5.00,-0.32,4.00
6.84,-0.32,5.00,-0.32,4.00
6.88,-0.32,5.00,-0.32,4.00
6.91,-0.31,5.00,-0.31,4.00
6.94,-0.31,5.00,-0.31,4.00
6.97,-0.31,5.00,-0.31,4.00
7.00,-0.30,5.00,-0.30,4.00
7.03,-0.30,5.00,-0.30,4.00
7.06,-0.30,5.00,-0.30,4.00
7.09,-0.29,5.00,-0.29,4.00
7.12,-0.29,5.00,-0.29,4.00
7.16,-0.29,5.00,-0.29,4.00
7.19,-0.28,5.00,-0.28,4.00
7.22,-0.28,5.00,-0.28,4.00
7.25,-0.28,5.00,-0.28,4.00
7.28,-0.27,5.00,-0.27,4.00
7.31,-0.27,5.00,-0.27,4.00
7.34,-0.27,5.00,-0.27,4.00
7.38,-0.27,5.00,-0.27,4.00
7.41,-0.26,5.00,-0.26,4.00
7.44,-0.26,5.00,-0.26,4.00
7.47,-0.26,5.00,-0.26,4.00
7.50,-0.25,5.00,-0.25,4.00
7.53,-0.25,5.00,-0.25,4.00
7.56,-0.25,5.00,-0.25,4.00
7.59,-0.24,5.00,-0.24,4.00
7.62,-0.24,5.00,-0.24,4.00
7.66,-0.24,5.00,-0.24,4.00
7.69,-0.23,5.00,-0.23,4.00
7.72,-0.23,5.00,-0.23,4.00
7.75,-0.23,5.00,-0.23,4.00
7.78,-0.22,5.00,-0.22,4.00
7.81,-0.22,5.00,-0.22,4.00
7.84,-0.22,5.00,-0.22,4.00
7.88,-0.22,5.00,-0.22,4.00
7.91,-0.21,5.00,-0.21,4.00
7.94,-0.21,5.00,-0.21,4.00
7.97,-0.21,5.00,-0.21,4.00
8.00,-0.20,5.00,-0.20,4.00
8.03,-0.20,5.00,-0.20,4.00
8.06,-0.20,5.00,-0.20,4.00
8.09,-0.19,5.00,-0.19,4.00
8.12,-0.19,5.00,-0.19,4.00
8.16,-0.19,5.00,-0.19,4.00
8.19,-0.18,5.00,-0.18,4.00
8.22,-0.18,5.00,-0.18,4.00
8.25,-0.18,5.00,-0.18,4.00
8.28,-0.17,5.00,-0.17,4.00
8.31,-0.17,5.00,-0.17,4.00
8.34,-0.17,5.00,-0.17,4.00
8.38,-0.17,5.00,-0.17,4.00
8.41,-0.16,5.00,-0.16,4.00
8.44,-0.16,5.00,-0.16,4.00
8.47,-0.16,5.00,-0.16,4.00
8.50,-0.15,5.00,-0.15,4.00
8.53,-0.15,5.00,-0.15,4.00
8.56,-0.15,5.00,-0.15,4.00
8.59,-0.14,5.00,-0.14,4.00
8.62,-0.14,5.00,-0.14,4.00
8.66,-0.14,5.00,-0.14,4.00
8.69,-0.13,5.00,-0.13,4.00
8.72,-0.13,5.00,-0.13,4.00
8.75,-0.13,5.00,-0.13,4.00
8.78,-0.12,5.00,-0.12,4.00
8.81,-0.12,5.00,-0.12,4.00
8.84,-0.12,5.00,-0.12,4.00
8.88,-0.12,5.00,-0.12,4.00
8.91,-0.11,5.00,-0.11,4.00
8.94,-0.11,5.00,-0.11,4.00
8.97,-0.11,5.00,-0.11,4.00
9.00,-0.10,5.00,-0.10,4.00
9.03,-0.10,5.00,-0.10,4.00
9.06,-0.10,5.00,-0.10,4.00
9.09,-0.09,5.00,-0.09,4.00
9.12,-0.09,5.00,-0.09,4.00
9.16,-0.09,5.00,-0.09,4.00
9.19,-0.08,5.00,-0.08,4.00
9.22,-0.08,5.00,-0.08,4.00
9.25,-0.08,5.00,-0.08,4.00
9.28,-0.07,5.00,-0.07,4.00
9.31,-0.07,5.00,-0.07,4.00
9.34,-0.07,5.00,-0.07,4.00
9.38,-0.07,5.00,-0.07,4.00
9.41,-0.06,5.00,-0.06,4.00
9.44,-0.06,5.00,-0.06,4.00
9.47,-0.06,5.00,-0.06,4.00
9.50,-0.05,5.00,-0.05,4.00
9.53,-0.05,5.00,-0.05,4.00
9.56,-0.05,5.00,-0.05,4.00
9.59,-0.04,5.00,-0.04,4.00
9.62,-0.04,5.00,-0.04,4.00
9.66,-0.04,5.00,-0.04,4.00
9.69,-0.03,5.00,-0.03,4.00
9.72,-0.03,5.00,-0.03,4.00
9.75,-0.03,5.00,-0.03,4.00
9.78,-0.02,5.00,-0.02,4.00
9.81,-0.02,5.00,-0.02,4.00
9.84,-0.02,5.00,-0.02,4.00
9.88,-0.02,5.00,-0.02,4.00
9.91,-0.01,5.00,-0.01,4.00
9.94,-0.01,5.00,-0.01,4.00
9.97,-0.01,5.00,-0.01,4.00
10.00,-0.00,5.00,-0.00,4.00
10.03,0.00,5.00,0.00,4.00
10.06,0.00,5.00,0.00,4.00
10.09,0.01,5.00,0.01,4.00
10.12,0.01,5.00,0.01,4.00
10.16,0.01,5.00,0.01,4.00
10.19,0.02,5.00,0.02,4.00
10.22,0.02,5.00,0.02,4.00
10.25,0.02,5.00,0.02,4.00
10.28,0.03,5.00,0.03,4.00
10.31,0.03,5.00,0.03,4.00
10.34,0.03,5.00,0.03,4.00
10.38,0.03,5.00,0.03,4.00
10.41,0.04,5.00,0.04,4.00
10.44,0.04,5.00,0.04,4.00
10.47,0.04,5.00,0.04,4.00
10.50,0.05,5.00,0.05,4.00
10.53,0.05,5.00,0.05,4.00
10.56,0.05,5.00,0.05,4.00
10.59,0.06,5.00,0.06,4.00
10.62,0.06,5.00,0.06,4.00
10.66,0.06,5.00,0.06,4.00
10.69,0.07,5.00,0.07,4.00
10.72,0.07,5.00,0.07,4.00
10.75,0.07,5.00,0.07,4.00
10.78,0.08,5.00,0.08,4.00
10.81,0.08,5.00,0.08,4.00
10.84,0.08,5.00,0.08,4.00
10.88,0.08,5.00,0.08,4.00
10.91,0.09,5.00,0.09,4.00
10.94,0.09,5.00,0.09,4.00
10.97,0.09,5.00,0.09,4.00
11.00,0.10,5.00,0.10,4.00
11.03,0.10,5.00,0.10,4.00
11.06,0.10,5.00,0.10,4.00
11.09,0.11,5.00,0.11,4.00
11.12,0.11,5.00,0.11,4.00
11.16,0.11,5.00,0.11,4.00
11.19,0.12,5.00,0.12,4.00
11.22,0.12,5.00,0.12,4.00
11.25,0.12,5.00,0.12,4.00
11.28,0.13,5.00,0.13,4.00
11.31,0.13,5.00,0.13,4.00
11.34,0.13,5.00,0.13,4.00
11.38,0.13,5.00,0.13,4.00
11.41,0.14,5.00,0.14,4.00
11.44,0.14,5.00,0.14,4.00
11.47,0.14,5.00,0.14,4.00
11.50,0.15,5.00,0.15,4.00
11.53,0.15,5.00,0.15,4.00
11.56,0.15,5.00,0.15,4.00
11.59,0.16,5.00,0.16,4.00
11.62,0.16,5.00,0.16,4.00
11.66,0.16,5.00,0.16,4.00
11.69,0.17,5.00,0.17,4.00
11.72,0.17,5.00,0.17,4.00
11.75,0.17,5.00,0.17,4.00
11.78,0.18,5.00,0.18,4.00
11.81,0.18,5.00,0.18,4.00
11.84,0.18,5.00,0.18,4.00
11.88,0.18,5.00,0.18,4.00
11.91,0.19,5.00,0.19,4.00
11.94,0.19,5.00,0.19,4.00
11.97,0.19,5.00,0.19,4.00
12.00,0.20,5.00,0.20,4.00
12.03,0.20,5.00,0.20,4.00
12.06,0.20,5.00,0.20,4.00
12.09,0.21,5.00,0.21,4.00
12.12,0.21,5.00,0.21,4.00
12.16,0.21,5.00,0.21,4.00
12.19,0.22,5.00,0.22,4.00
12.22,0.22,5.00,0.22,4.00
12.25,0.22,5.00,0.22,4.00
12.28,0.23,5.00,0.23,4.00
12.31,0.23,5.00,0.23,4.00
12.34,0.23,5.00,0.23,4.00
12.38,0.23,5.00,0.23,4.00
12.41,0.24,5.00,0.24,4.00
12.44,0.24,5.00,0.24,4.00
12.47,0.24,5.00,0.24,4.00
12.50,0.25,5.00,0.25,4.00
12.53,0.25,5.00,0.25,4.00
12.56,0.25,5.00,0.25,4.00
12.59,0.26,5.00,0.26,4.00
12.62,0.26,5.00,0.26,4.00
12.66,0.26,5.00,0.26,4.00
12.69,0.27,5.00,0.27,4.00
12.72,0.27,5.00,0.27,4.00
12.75,0.27,5.00,0.27,4.00
12.78,0.28,5.00,0.28,4.00
12.81,0.28,5.00,0.28,4.00
12.84,0.28,5.00,0.28,4.00
12.88,0.28,5.00,0.28,4.00
12.91,0.29,5.00,0.29,4.00
12.94,0.29,5.00,0.29,4.00
12.97,0.29,5.00,0.29,4.00
13.00,0.30,5.00,0.30,4.00
13.03,0.30,5.00,0.30,4.00
13.06,0.30,5.00,0.30,4.00
13.09,0.31,5.00,0.31,4.00
13.12,0.31,5.00,0.31,4.00
13.16,0.31,5.00,0.31,4.00
13.19,0.32,5.00,0.32,4.00
13.22,0.32,5.00,0.32,4.00
13.25,0.32,5.00,0.32,4.00
13.28,0.33,5.00,0.33,4.00
13.31,0.33,5.00,0.33,4.00
13.34,0.33,5.00,0.33,4.00
13.38,0.33,5.00,0.33,4.00
13.41,0.34,5.00,0.34,4.00
13.44,0.34,5.00,0.34,4.00
13.47,0.34,5.00,0.34,4.00
13.50,0.35,5.00,0.35,4.00
13.53,0.35,5.00,0.35,4.00
13.56,0.35,5.00,0.35,4.00
13.59,0.36,5.00,0.36,4.00
13.62,0.36,5.00,0.36,4.00
13.66,0.36,5.00,0.36,4.00
13.69,0.37,5.00,0.37,4.00
13.72,0.37,5.00,0.37,4.00
13.75,0.37,5.00,0.37,4.00
13.78,0.38,5.00,0.38,4.00
13.81,0.38,5.00,0.38,4.00
13.84,0.38,5.00,0.38,4.00
13.88,0.38,5.00,0.38,4.00
13.91,0.39,5.00,0.39,4.00
13.94,0.39,5.00,0.39,4.00
13.97,0.39,5.00,0.39,4.00
14.00,0.40,5.00,0.40,4.00
14.03,0.40,5.00,0.40,4.00
14.06,0.40,5.00,0.40,4.00
14.09,0.41,5.00,0.41,4.00
14.12,0.41,5.00,0.41,4.00
14.16,0.41,5.00,0.41,4.00
14.19,0.42,5.00,0.42,4.00
14.22,0.42,5.00,0.42,4.00
14.25,0.42,5.00,0.42,4.00
14.28,0.43,5.00,0.43,4.00
14.31,0.43,5.00,0.43,4.00
14.34,0.43,5.00,0.43,4.00
14.38,0.43,5.00,0.43,4.00
14.41,0.44,5.00,0.44,4.00
14.44,0.44,5.00,0.44,4.00
14.47,0.44,5.00,0.44,4.00
14.50,0.45,5.00,0.45,4.00
14.53,0.45,5.00,0.45,4.00
14.56,0.45,5.00,0.45,4.00
14.59,0.46,5.00,0.46,4.00
14.62,0.46,5.00,0.46,4.00
14.66,0.46,5.00,0.46,4.00
14.69,0.47,5.00,0.47,4.00
14.72,0.47,5.00,0.47,4.00
14.75,0.47,5.00,0.47,4.00
14.78,0.48,5.00,0.48,4.00
14.81,0.48,5.00,0.48,4.00
14.84,0.48,5.00,0.48,4.00
14.88,0.48,5.00,0.48,4.00
14.91,0.49,5.00,0.49,4.00
14.94,0.49,5.00,0.49,4.00
14.97,0.49,5.00,0.49,4.00
15.00,0.50,5.00,0.50,4.00
15.03,0.50,5.00,0.50,4.00
15.06,0.50,5.00,0.50,4.00
15.09,0.51,5.00,0.51,4.00
15.12,0.51,5.00,0.51,4.00
15.16,0.51,5.00,0.51,4.00
15.19,0.52,5.00,0.52,4.00
15.22,0.52,5.00,0.52,4.00
15.25,0.52,5.00,0.52,4.00
15.28,0.53,5.00,0.53,4.00
15.31,0.53,5.00,0.53,4.00
15.34,0.53,5.00,0.53,4.00
15.38,0.53,5.00,0.53,4.00
15.41,0.54,5.00,0.54,4.00
15.44,0.54,5.00,0.54,4.00
15.47,0.54,5.00,0.54,4.00
15.50,0.55,5.00,0.55,4.00
15.53,0.55,5.00,0.55,4.00
15.56,0.55,5.00,0.55,4.00
15.59,0.56,5.00,0.56,4.00
15.62,0.56,5.00,0.56,4.00
15.66,0.56,5.00,0.56,4.00
15.69,0.57,5.00,0.57,4.00
15.72,0.57,5.00,0.57,4.00
15.75,0.57,5.00,0.57,4.00
15.78,0.58,5.00,0.58,4.00
15.81,0.58,5.00,0.58,4.00
15.84,0.58,5.00,0.58,4.00
15.88,0.58,5.00,0.58,4.00
15.91,0.59,5.00,0.59,4.00
15.94,0.59,5.00,0.59,4.00
15.97,0.59,5.00,0.59,4.00
16.00,0.60,5.00,0.60,4.00
16.03,0.60,5.00,0.60,4.00
16.06,0.60,5.00,0.60,4.00
16.09,0.61,5.00,0.61,4.00
16.12,0.61,5.00,0.61,4.00
16.16,0.61,5.00,0.61,4.00
16.19,0.62,5.00,0.62,4.00
16.22,0.62,5.00,0.62,4.00
16.25,0.62,5.00,0.62,4.00
16.28,0.63,5.00,0.63,4.00
16.31,0.63,5.00,0.63,4.00
16.34,0.63,5.00,0.63,4.00
16.38,0.63,5.00,0.63,4.00
16.41,0.64,5.00,0.64,4.00
16.44,0.64,5.00,0.64,4.00
16.47,0.64,5.00,0.64,4.00
16.50,0.65,5.00,0.65,4.00
16.53,0.65,5.00,0.65,4.00
16.56,0.65,5.00,0.65,4.00
16.59,0.66,5.00,0.66,4.00
16.62,0.66,5.00,0.66,4.00
16.66,0.66,5.00,0.66,4.00
16.69,0.67,5.00,0.67,4.00
16.72,0.67,5.00,0.67,4.00
16.75,0.67,5.00,0.67,4.00
16.78,0.68,5.00,0.68,4.00
16.81,0.68,5.00,0.68,4.00
16.84,0.68,5.00,0.68,4.00
16.88,0.68,5.00,0.68,4.00
16.91,0.69,5.00,0.69,4.00
16.94,0.69,5.00,0.69,4.00
16.97,0.69,5.00,0.69,4.00
17.00,0.70,5.00,0.70,4.00
17.03,0.70,5.00,0.70,4.00
17.06,0.70,5.00,0.70,4.00
17.09,0.71,5.00,0.71,4.00
17.12,0.71,5.00,0.71,4.00
17.16,0.71,5.00,0.71,4.00
17.19,0.72,5.00,0.72,4.00
17.22,0.72,5.00,0.72,4.00
17.25,0.72,5.00,0.72,4.00
17.28,0.73,5.00,0.73,4.00
17.31,0.73,5.00,0.73,4.00
17.34,0.73,5.00,0.73,4.00
17.38,0.73,5.00,0.73,4.00
17.41,0.74,5.00,0.74,4.00
17.44,0.74,5.00,0.74,4.00
17.47,0.74,5.00,0.74,4.00
17.50,0.75,5.00,0.75,4.00
17.53,0.75,5.00,0.75,4.00
17.56,0.75,5.00,0.75,4.00
17.59,0.76,5.00,0.76,4.00
17.62,0.76,5.00,0.76,4.00
17.66,0.76,5.00,0.76,4.00
17.69,0.77,5.00,0.77,4.00
17.72,0.77,5.00,0.77,4.00
17.75,0.77,5.00,0.77,4.00
17.78,0.78,5.00,0.78,4.00
17.81,0.78,5.00,0.78,4.00
17.84,0.78,5.00,0.78,4.00
17.88,0.78,5.00,0.78,4.00
17.91,0.79,5.00,0.79,4.00
17.94,0.79,5.00,0.79,4.00
17.97,0.79,5.00,0.79,4.00
18.00,0.80,5.00,0.80,4.00
18.03,0.80,5.00,0.80,4.00
18.06,0.80,5.00,0.80,4.00
18.09,0.81,5.00,0.81,4.00
18.12,0.81,5.00,0.81,4.00
18.16,0.81,5.00,0.81,4.00
18.19,0.82,5.00,0.82,4.00
18.22,0.82,5.00,0.82,4.00
18.25,0.82,5.00,0.82,4.00
18.28,0.83,5.00,0.83,4.00
18.31,0.83,5.00,0.83,4.00
18.34,0.83,5.00,0.83,4.00
18.38,0.83,5.00,0.83,4.00
18.41,0.84,5.00,0.84,4.00
18.44,0.84,5.00,0.84,4.00
18.47,0.84,5.00,0.84,4.00
18.50,0.85,5.00,0.85,4.00
18.53,0.85,5.00,0.85,4.00
18.56,0.85,5.00,0.85,4.00
18.59,0.86,5.00,0.86,4.00
18.62,0.86,5.00,0.86,4.00
18.66,0.86,5.00,0.86,4.00
18.69,0.87,5.00,0.87,4.00
18.72,0.87,5.00,0.87,4.00
18.75,0.87,5.00,0.87,4.00
18.78,0.88,5.00,0.88,4.00
18.81,0.88,5.00,0.88,4.00
18.84,0.88,5.00,0.88,4.00
18.88,0.88,5.00,0.88,4.00
18.91,0.89,5.00,0.89,4.00
18.94,0.89,5.00,0.89,4.00
18.97,0.89,5.00,0.89,4.00
19.00,0.90,5.00,0.90,4.00
19.03,0.90,5.00,0.90,4.00
19.06,0.90,5.00,0.90,4.00
19.09,0.91,5.00,0.91,4.00
19.12,0.91,5.00,0.91,4.00
19.16,0.91,5.00,0.91,4.00
19.19,0.92,5.00,0.92,4.00
19.22,0.92,5.00,0.92,4.00
19.25,0.92,5.00,0.92,4.00
19.28,0.93,5.00,0.93,4.00
19.31,0.93,5.00,0.93,4.00
19.34,0.93,5.00,0.93,4.00
19.38,0.93,5.00,0.93,4.00
19.41,0.94,5.00,0.94,4.00
19.44,0.94,5.00,0.94,4.00
19.47,0.94,5.00,0.94,4.00
19.50,0.95,5.00,0.95,4.00
19.53,0.95,5.00,0.95,4.00
19.56,0.95,5.00,0.95,4.00
19.59,0.96,5.00,0.96,4.00
19.62,0.96,5.00,0.96,4.00
19.66,0.96,5.00,0.96,4.00
19.69,0.97,5.00,0.97,4.00
19.72,0.97,5.00,0.97,4.00
19.75,0.97,5.00,0.97,4.00
19.78,0.98,5.00,0.98,4.00
19.81,0.98,5.00,0.98,4.00
19.84,0.98,5.00,0.98,4.00
19.88,0.98,5.00,0.98,4.00
19.91,0.99,5.00,0.99,4.00
19.94,0.99,5.00,0.99,4.00
19.97,0.99,5.00,0.99,4.00
20.00,1.00,5.00,1.00,4.00
20.03,1.00,5.00,1.00,4.00
20.06,1.00,5.00,1.00,4.00
20.09,1.01,5.00,1.01,4.00
20.12,1.01,5.00,1.01,4.00
20.16,1.01,5.00,1.01,4.00
20.19,1.02,5.00,1.02,4.00
20.22,1.02,5.00,1.02,4.00
20.25,1.02,5.00,1.02,4.00
20.28,1.03,5.00,1.03,4.00
20.31,1.03,5.00,1.03,4.00
20.34,1.03,5.00,1.03,4.00
20.38,1.03,5.00,1.03,4.00
20.41,1.04,5.00,1.04,4.00
20.44,1.04,5.00,1.04,4.00
20.47,1.04,5.00,1.04,4.00
20.50,1.05,5.00,1.05,4.00
20.53,1.05,5.00,1.05,4.00
20.56,1.05,5.00,1.05,4.00
20.59,1.06,5.00,1.06,4.00
20.62,1.06,5.00,1.06,4.00
20.66,1.06,5.00,1.06,4.00
20.69,1.07,5.00,1.07,4.00
20.72,1.07,5.00,1.07,4.00
20.75,1.07,5.00,1.07,4.00
20.78,1.08,5.00,1.08,4.00
20.81,1.08,5.00,1.08,4.00
20.84,1.08,5.00,1.08,4.00
20.88,1.08,5.00,1.08,4.00
